"Provider ID","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Measure","Rate"
521324,MEMORIAL HEALTH CTR,135 S GIBSON ST,,,MEDFORD,WI,54451,TAYLOR,7157488100,Immunization for influenza,Not Available
521325,FLAMBEAU HSPTL,98 SHERRY AVE P0 BOX 310,,,PARK FALLS,WI,54552,PRICE,7157627500,Immunization for influenza,Not Available
521326,NEW LONDON FAMILY MED CTR,1405 MILL ST PO BOX 307,,,NEW LONDON,WI,54961,OUTAGAMIE,9205312000,Immunization for influenza,Not Available
521327,WAUPUN MEM HSPTL,620 W BROWN ST,,,WAUPUN,WI,53963,DODGE,9203246530,Immunization for influenza,Not Available
521328,RUSK COUNTY MEM HSPTL,900 COLLEGE AVE WEST,,,LADYSMITH,WI,54848,RUSK,7155325561,Immunization for influenza,Not Available
521329,ST MARYS HSPTL SUPERIOR,3500 TOWER AVE,,,SUPERIOR,WI,54880,DOUGLAS,7153955400,Immunization for influenza,88
521330,PRAIRIE DU CHIEN MEM HSPTL,705 E TAYLOR ST,,,PRAIRIE DU CHIEN,WI,53821,CRAWFORD,6083572000,Immunization for influenza,82
521331,BURNETT MED CTR,257 W ST GEORGE AVE,,,GRANTSBURG,WI,54840,BURNETT,7154635353,Immunization for influenza,Not Available
521332,SPOONER HEALTH SYS,819 ASH ST,,,SPOONER,WI,54801,WASHBURN,7156352111,Immunization for influenza,Not Available
521333,BLACK RIVER MEM HSPTL,711 W ADAMS ST,,,BLACK RIVER FALLS,WI,54615,JACKSON,7152845361,Immunization for influenza,Not Available
521334,RIVERSIDE MEDICAL CENTER,800 RIVERSIDE DRIVE,,,WAUPACA,WI,54981,WAUPACA,7152581000,Immunization for influenza,Not Available
521335,HUDSON HOSPITAL,405 STAGELINE ROAD,,,HUDSON,WI,54016,SAINT CROIX,7155316000,Immunization for influenza,Not Available
521336,HAYWARD AREA MEMORIAL HOSPITAL,11040 N STATE RD 77,,,HAYWARD,WI,54843,SAWYER,7159344321,Immunization for influenza,90
521337,ST CROIX REG MED CTR,235 STATE STREET,,,SAINT CROIX FALLS,WI,54024,POLK,7154833261,Immunization for influenza,Not Available
521338,COLUMBUS COM HSPTL,1515 PARK AVE,,,COLUMBUS,WI,53925,COLUMBIA,9206232200,Immunization for influenza,Not Available
521339,GOOD SAMARITAN HLTH CTR,601 S CENTER AVE,,,MERRILL,WI,54452,LINCOLN,7155365511,Immunization for influenza,Not Available
521340,MAYO CLINIC HEALTH SYSTEM - RED CEDAR INC,2321 STOUT RD,,,MENOMONIE,WI,54751,DUNN,7152355531,Immunization for influenza,Not Available
521341,RICHLAND HSPTL,333 E SECOND ST,,,RICHLAND CENTER,WI,53581,RICHLAND,6086476321,Immunization for influenza,Not Available
521342,INDIANHEAD MED CTR,113 4TH AVE,,,SHELL LAKE,WI,54871,WASHBURN,7154687833,Immunization for influenza,Not Available
521343,STOUGHTON HOSPITAL,900 RIDGE ST,,,STOUGHTON,WI,53589,DANE,6088736611,Immunization for influenza,100
521344,BOSCOBEL AREA HEALTH CARE,205 PARKER ST,,,BOSCOBEL,WI,53805,GRANT,6083754112,Immunization for influenza,Not Available
521345,WESTFIELDS HOSPITAL,535 HOSPITAL RD,,,NEW RICHMOND,WI,54017,SAINT CROIX,7152462101,Immunization for influenza,Not Available
521346,SHAWANO MED CTR,309 N BARTLETTE ST,,,SHAWANO,WI,54166,SHAWANO,7155262111,Immunization for influenza,Not Available
521347,BALDWIN AREA MED CTR,730 10TH AVE,,,BALDWIN,WI,54002,SAINT CROIX,7156843311,Immunization for influenza,Not Available
521348,VERNON MEM HSPTL,507 SOUTH MAIN ST,,,VIROQUA,WI,54665,VERNON,6086372101,Immunization for influenza,90
521349,RIVER FALLS AREA HSPTL,1629 E DIVISION ST,,,RIVER FALLS,WI,54022,PIERCE,7154266155,Immunization for influenza,96
521350,LANGLADE HOSPITAL,112 E FIFTH ST,,,ANTIGO,WI,54409,LANGLADE,7156232331,Immunization for influenza,Not Available
521351,REEDSBURG AREA MED CTR,2000 N DEWEY AVE,,,REEDSBURG,WI,53959,SAUK,6085246487,Immunization for influenza,91
521352,UPLAND HILLS HLTH,800 COMPASSION WAY,,,DODGEVILLE,WI,53533,IOWA,6089308000,Immunization for influenza,Not Available
521353,CUMBERLAND MEMORIAL HOSPITAL,1110 7TH AVENUE,,,CUMBERLAND,WI,54829,BARRON,7158222741,Immunization for influenza,Not Available
521354,SOUTHWEST HEALTH CENTER INC,1400 EAST SIDE RD,,,PLATTEVILLE,WI,53818,GRANT,6083424701,Immunization for influenza,Not Available
521355,BERLIN MEMORIAL HOSPITAL,225 MEMORIAL DRIVE,,,BERLIN,WI,54923,GREEN LAKE,9203611313,Immunization for influenza,82
521356,BELLIN HEALTH OCONTO HOSPITAL,820 ARBUTUS AVE-PO BOX 357,,,OCONTO,WI,54153,OCONTO,9208351100,Immunization for influenza,Not Available
521357,MERCY WALWORTH HOSPITAL & MEDICAL CENTER,N2950 STATE ROAD 67,,,LAKE GENEVA,WI,53147,WALWORTH,2622450535,Immunization for influenza,90
521358,MINISTRY DOOR COUNTY MEDICAL CENTER,323 SOUTH 18TH AVENUE,,,STURGEON BAY,WI,54235,DOOR,9207435566,Immunization for influenza,85
521359,MEMORIAL MED CTR,1615 MAPLE LN,,,ASHLAND,WI,54806,ASHLAND,7156855500,Immunization for influenza,Not Available
530002,CAMPBELL COUNTY MEMORIAL HOSPITAL,501 SOUTH BURMA AVENUE,,,GILLETTE,WY,82716,CAMPBELL,3076881551,Immunization for influenza,84
530006,SHERIDAN MEMORIAL HOSPITAL,1401 W 5TH ST,,,SHERIDAN,WY,82801,SHERIDAN,3076721000,Immunization for influenza,98
530008,RIVERTON MEMORIAL HOSPITAL,2100 W SUNSET DR,,,RIVERTON,WY,82501,FREMONT,3078564161,Immunization for influenza,77
530010,LANDER REGIONAL HOSPITAL,1320 BISHOP RANDALL DR,,,LANDER,WY,82520,FREMONT,3073324420,Immunization for influenza,62
530011,MEMORIAL HOSPITAL SWEETWATER COUNTY,1200 COLLEGE DRIVE,,,ROCK SPRINGS,WY,82901,SWEETWATER,3073623711,Immunization for influenza,66
530012,WYOMING MEDICAL CENTER,1233 EAST 2ND ST,,,CASPER,WY,82601,NATRONA,3075777201,Immunization for influenza,91
530014,CHEYENNE REGIONAL MEDICAL CENTER,214 EAST 23RD STREET,,,CHEYENNE,WY,82001,LARAMIE,3076342273,Immunization for influenza,88
530015,ST JOHNS MEDICAL CENTER,625 EAST BROADWAY,,,JACKSON,WY,83001,TETON,3077333636,Immunization for influenza,67
530025,IVINSON MEMORIAL HOSPITAL,255 N 30TH,,,LARAMIE,WY,82072,ALBANY,3077422141,Immunization for influenza,72
530032,EVANSTON REGIONAL HOSPITAL,190 ARROWHEAD DR,,,EVANSTON,WY,82930,UINTA,3077893636,Immunization for influenza,85
530033,MOUNTAIN VIEW REGIONAL HOSPITAL,6550 EAST 2ND STREET,,,CASPER,WY,82605,NATRONA,3079958100,Immunization for influenza,86
531301,SOUTH BIG HORN COUNTY CRITICAL ACCESS HOSPITAL,388 US HIGHWAY 20 SOUTH,,,BASIN,WY,82410,BIG HORN,3075683311,Immunization for influenza,Not Available
531302,MEMORIAL HOSPITAL OF CONVERSE COUNTY,111 SOUTH 5TH STREET,,,DOUGLAS,WY,82633,CONVERSE,3073582122,Immunization for influenza,Not Available
531303,WESTON COUNTY HEALTH SERVICES,1124 WASHINGTON BOULEVARD,,,NEWCASTLE,WY,82701,WESTON,3077464491,Immunization for influenza,Too few cases
531304,HOT SPRINGS COUNTY MEMORIAL HOSPITAL,150 EAST ARAPAHOE,,,THERMOPOLIS,WY,82443,HOT SPRINGS,3078643121,Immunization for influenza,Not Available
531305,PLATTE COUNTY MEMORIAL HOSPITAL,201 14TH STREET,,,WHEATLAND,WY,82201,PLATTE,3073223636,Immunization for influenza,Not Available
531306,WASHAKIE MEDICAL CENTER,400 SOUTH 15TH STREET,,,WORLAND,WY,82401,WASHAKIE,3073473221,Immunization for influenza,Not Available
531307,COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,,,TORRINGTON,WY,82240,GOSHEN,3075324181,Immunization for influenza,Not Available
531308,JOHNSON COUNTY HEALTHCARE CENTER,497 WEST LOTT,,,BUFFALO,WY,82834,JOHNSON,3076845521,Immunization for influenza,Not Available
531309,NORTH BIG HORN HOSPITAL DISTRICT,1115 LANE 12,,,LOVELL,WY,82431,BIG HORN,3075485200,Immunization for influenza,Not Available
531310,POWELL VALLEY HOSPITAL,777 AVENUE H,,,POWELL,WY,82435,PARK,3077542267,Immunization for influenza,Not Available
531311,CROOK COUNTY MEDICAL SERVICES DISTRCT,713 OAK STREET,,,SUNDANCE,WY,82729,CROOK,3072833501,Immunization for influenza,Not Available
531312,WEST PARK HOSPITAL DISTRICT,707 SHERIDAN AVENUE,,,CODY,WY,82414,PARK,3075782488,Immunization for influenza,71
531313,STAR VALLEY MEDICAL CENTER,901 ADAMS STREET,,,AFTON,WY,83110,LINCOLN,3078855800,Immunization for influenza,100
531314,NIOBRARA HEALTH & LIFE CENTER,921 SOUTH BALLANCEE AVENUE,,,LUSK,WY,82225,NIOBRARA,3073344000,Immunization for influenza,Not Available
531315,SOUTH LINCOLN MEDICAL CENTER - CAH,PO BOX 390,,,KEMMERER,WY,83101,LINCOLN,3078774401,Immunization for influenza,Too few cases
531316,MEMORIAL HOSPITAL OF CARBON COUNTY,2221 WEST ELM STREET,,,RAWLINS,WY,82301,CARBON,3073242221,Immunization for influenza,77
650001,GUAM MEMORIAL HOSPITAL AUTHORITY,85O GOV CARLOS G CAMACHO ROAD,,,TAMUNING,GU,96913,GUAM,6716472552,Immunization for influenza,Not Available
670002,SOUTH HAMPTON COMMUNITY HOSPITAL,2929  SOUTH HAMPTON ROAD,,,DALLAS,TX,75224,DALLAS,2146234400,Immunization for influenza,46
670004,ST MARKS MEDICAL CENTER,ONE ST MARK'S PLACE,,,LA GRANGE,TX,78945,FAYETTE,9792422200,Immunization for influenza,91
670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,300 KINGWOOD MEDICAL DRIVE,,,KINGWOOD,TX,77339,HARRIS,2813124000,Immunization for influenza,95
670006,THE HOSPITAL AT WESTLAKE MEDICAL CENTER,5656 BEE CAVES ROAD SUITE M-302,,,AUSTIN,TX,78746,TRAVIS,5123270000,Immunization for influenza,98
670008,HOUSTON PHYSICIANS' HOSPITAL,333 N TEXAS AVENUE,,,WEBSTER,TX,77598,HARRIS,2813351700,Immunization for influenza,76
670010,MAYHILL HOSPITAL,2809 SOUTH MAYHILL ROAD,,,DENTON,TX,76208,DENTON,9402393000,Immunization for influenza,72
670012,HOUSTON ORTHOPEDIC AND SPINE HOSPITAL,5410 WEST LOOP SOUTH,,,BELLAIRE,TX,77401,HARRIS,7136222262,Immunization for influenza,69
670018,DOCTORS DIAGNOSTIC HOSPITAL,1017 SOUTH TRAVIS,,,CLEVELAND,TX,77328,LIBERTY,2816222900,Immunization for influenza,91
670019,UNIVERSITY GENERAL HOSPITAL,7501 FANNIN,,,HOUSTON,TX,77054,HARRIS,7136523800,Immunization for influenza,27
670021,INNOVA HOSPITAL SAN ANTONIO,4243 SOUTHCROSS BLVD,,,SAN ANTONIO,TX,78222,BEXAR,2103687487,Immunization for influenza,Not Available
670023,METHODIST MANSFIELD MEDICAL CENTER,2700 E BROAD STREET,,,MANSFIELD,TX,76063,TARRANT,6826222059,Immunization for influenza,91
670024,NORTH CYPRESS MEDICAL CENTER,21214 NORTHWEST FREEWAY,,,CYPRESS,TX,77429,HARRIS,2818900203,Immunization for influenza,97
670025,THE HEART HOSPITAL BAYLOR PLANO,1100 ALLIED DRIVE,,,PLANO,TX,75093,COLLIN,4698143278,Immunization for influenza,100
670029,FIRST STREET HOSPITAL LP,4801 BISSONNET BLVD,,,BELLAIRE,TX,77401,HARRIS,7137137133,Immunization for influenza,27
670031,ST LUKE'S PATIENTS MEDICAL CENTER,4600 EAST SAM HOUSTON PARKWAY SOUTH,,,PASADENA,TX,77505,HARRIS,2814870700,Immunization for influenza,88
670034,SCOTT & WHITE HOSPITAL-ROUND ROCK,300 UNIVERSITY BLVD,,,ROUND ROCK,TX,78664,WILLIAMSON,5125090100,Immunization for influenza,91
670041,SETON MEDICAL CENTER WILLIAMSON,201 SETON PARKWAY,,,ROUND ROCK,TX,78664,WILLIAMSON,5123240000,Immunization for influenza,93
670043,CEDAR PARK REGIONAL MEDICAL CENTER,1401 MEDICAL PARKWAY,,,CEDAR PARK,TX,78613,WILLIAMSON,5125287000,Immunization for influenza,95
670044,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,3150 HORIZON ROAD,,,ROCKWALL,TX,75032,ROCKWALL,4696981000,Immunization for influenza,97
670045,COOK CHILDRENS NORTHEAST HOSPITAL LLC,6316 PRECINCT LINE RD,,,HURST,TX,76054,TARRANT,8176052500,Immunization for influenza,Too few cases
670046,USMD HOSPITAL  AT FORT WORTH LP,5900 DIRKS ROAD,,,FORT WORTH,TX,76132,TARRANT,8174339100,Immunization for influenza,4
670047,SIERRA PROVIDENCE EAST MEDICAL CENTER,3280 JOE BATTLE BLVD,,,EL PASO,TX,79938,EL PASO,9158567349,Immunization for influenza,98
670049,NORTH CENTRAL SURGICAL CENTER LLP,9301 NORTH CENTRAL EXPRESSWAY SUITE 100,,,DALLAS,TX,75231,DALLAS,2142652810,Immunization for influenza,62
670050,TRUSTPOINT HOSPITAL,4302 PRINCETON,,,LUBBOCK,TX,79415,LUBBOCK,8067492222,Immunization for influenza,Not Available
670052,DOCTORS HOSPITAL,1901 DOCTORS HOSPITAL DRIVE,,,BRIDGEPORT,TX,76426,WISE,9406835423,Immunization for influenza,60
670053,ST LUKE'S SUGAR LAND HOSPITAL,1317 LAKE POINTE PARKWAY,,,SUGAR LAND,TX,77478,FORT BEND,2816377000,Immunization for influenza,80
670054,FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO,9522 HUEBNER ROAD,,,SAN ANTONIO,TX,78240,BEXAR,2104785400,Immunization for influenza,54
670055,METHODIST STONE OAK HOSPITAL,1139 E SONTERRA BLVD,,,SAN ANTONIO,TX,78258,BEXAR,2106382100,Immunization for influenza,100
670056,SETON MEDICAL CENTER HAYS,6001 KYLE PKWY,,,KYLE,TX,78640,HAYS,5123245000,Immunization for influenza,96
670058,EMERUS HOSPITAL,16000 SOUTHWEST FREEWAY,,,SUGAR LAND,TX,77479,FORT BEND,2815160911,Immunization for influenza,Not Available
670059,ST LUKES LAKESIDE HOSPITAL,17400 ST LUKES WAY,,,THE WOODLANDS,TX,77384,MONTGOMERY,9362664055,Immunization for influenza,76
670060,TEXAS REGIONAL MEDICAL CENTER AT SUNNYVALE,231 SOUTH COLLINS ROAD,,,SUNNYVALE,TX,75182,DALLAS,9728923000,Immunization for influenza,71
670061,SOUTH TEXAS SURGICAL HOSPITAL,6130 PARKWAY DRIVE,,,CORPUS CHRISTI,TX,78414,NUECES,3619932000,Immunization for influenza,62
670063,THE HOSPITAL AT CRAIG RANCH,6045 ALMA ROAD SUITE 100,,,MC KINNEY,TX,75070,COLLIN,4698548000,Immunization for influenza,93
670064,ALLEGIANCE  HOSPITAL OF MIDLAND-PERMIAN BASIN,207 TRADEWINDS BLVD,,,MIDLAND,TX,79706,MIDLAND,4325202333,Immunization for influenza,Not Available
670066,BASIN HEALTHCARE CENTER LLC,900 EAST 4TH STREET,,,ODESSA,TX,79761,ECTOR,4324259510,Immunization for influenza,93
670067,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,707 HIGHLANDER BLVD,,,ARLINGTON,TX,76015,TARRANT,8175492364,Immunization for influenza,89
670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,4400 LONG PRAIRIE ROAD,,,FLOWER MOUND,TX,75028,DENTON,9724191530,Immunization for influenza,92
670069,METHODIST MCKINNEY HOSPITAL,8000 W ELDORADO PKWY,,,MC KINNEY,TX,75070,COLLIN,4694246400,Immunization for influenza,0
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,811 WRIGHT STREET,,,ARLINGTON,TX,76012,TARRANT,8179603500,Immunization for influenza,98
670072,WESTBURY COMMUNITY HOSPITAL LLC,5556 GASMER,,,HOUSTON,TX,77035,HARRIS,7134222650,Immunization for influenza,0
670073,METHODIST HOSPITAL FOR SURGERY,17101 DALLAS PARKWAY,,,ADDISON,TX,75001,DALLAS,4692483900,Immunization for influenza,11
670075,ST LUKE'S HOSPITAL AT THE VINTAGE LLC,20171 CHASEWOOD PARK DRIVE,,,HOUSTON,TX,77070,HARRIS,8325345000,Immunization for influenza,82
670076,HERITAGE PARK SURGICAL HOSPITAL,3601 CALAIS DRIVE,,,SHERMAN,TX,75090,GRAYSON,9038133728,Immunization for influenza,82
670077,METHODIST WEST HOUSTON HOSPITAL,18500 KATY FREEWAY,,,HOUSTON,TX,77094,HARRIS,8325221000,Immunization for influenza,89
010001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,,,DOTHAN,AL,36301,HOUSTON,3347938701,Immunization for pneumonia,90
010005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,,,BOAZ,AL,35957,MARSHALL,2565938310,Immunization for pneumonia,79
010006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,,,FLORENCE,AL,35631,LAUDERDALE,2567688400,Immunization for pneumonia,93
010007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,,,OPP,AL,36467,COVINGTON,3344933541,Immunization for pneumonia,89
010008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,,,LUVERNE,AL,36049,CRENSHAW,3343353374,Immunization for pneumonia,77
010011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,,,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Immunization for pneumonia,94
010012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,,,FORT PAYNE,AL,35968,DE KALB,2568453150,Immunization for pneumonia,98
010016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,,,ALABASTER,AL,35007,SHELBY,2056208100,Immunization for pneumonia,90
010018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,,,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Immunization for pneumonia,31
010019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,,,SHEFFIELD,AL,35660,COLBERT,2563864556,Immunization for pneumonia,98
010021,DALE MEDICAL CENTER,126 HOSPITAL AVE,,,OZARK,AL,36360,DALE,3347742601,Immunization for pneumonia,91
010022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,,,CENTRE,AL,35960,CHEROKEE,2569275531,Immunization for pneumonia,95
010023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,,,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Immunization for pneumonia,90
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,,,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Immunization for pneumonia,94
010025,GEORGE H. LANIER MEMORIAL HOSPITAL,4800 48TH ST,,,VALLEY,AL,36854,CHAMBERS,3347561400,Immunization for pneumonia,96
010027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,,,ELBA,AL,36323,COFFEE,3348972257,Immunization for pneumonia,97
010029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,,,OPELIKA,AL,36801,LEE,3347493411,Immunization for pneumonia,70
010032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,,,WEDOWEE,AL,36278,RANDOLPH,2563572111,Immunization for pneumonia,43
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,,,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Immunization for pneumonia,91
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,,,TALLASSEE,AL,36078,ELMORE,3342836541,Immunization for pneumonia,84
010035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,,,CULLMAN,AL,35058,CULLMAN,2567372000,Immunization for pneumonia,99
010036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,,,ANDALUSIA,AL,36420,COVINGTON,3342228466,Immunization for pneumonia,97
010038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,,,ANNISTON,AL,36201,CALHOUN,2562358900,Immunization for pneumonia,99
010039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,,,HUNTSVILLE,AL,35801,MADISON,2562651000,Immunization for pneumonia,93
010040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,,,GADSDEN,AL,35903,ETOWAH,2564944000,Immunization for pneumonia,99
010043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,,,CLANTON,AL,35045,CHILTON,2057552500,Immunization for pneumonia,91
010044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,,,HAMILTON,AL,35570,MARION,2059216200,Immunization for pneumonia,96
010045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,,,FAYETTE,AL,35555,FAYETTE,2059325966,Immunization for pneumonia,91
010046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,,,GADSDEN,AL,35901,ETOWAH,2565435200,Immunization for pneumonia,100
010047,GEORGIANA HOSPITAL,515 MIRANDA ST,,,GEORGIANA,AL,36033,BUTLER,3343762205,Immunization for pneumonia,95
010049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,,,ENTERPRISE,AL,36330,COFFEE,3343470584,Immunization for pneumonia,96
010050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,,,ONEONTA,AL,35121,BLOUNT,2052743000,Immunization for pneumonia,94
010051,GREENE COUNTY HOSPITAL,509 WILSON AVENUE,,,EUTAW,AL,35462,GREENE,2053723388,Immunization for pneumonia,8
010052,LAKE MARTIN COMMUNITY HOSPITAL,201 MARIARDEN ROAD,,,DADEVILLE,AL,36853,TALLAPOOSA,2568257821,Immunization for pneumonia,31
010054,PARKWAY MEDICAL CENTER,1874 BELTLINE RD SW,,,DECATUR,AL,35601,MORGAN,2563502211,Immunization for pneumonia,95
010055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,,,DOTHAN,AL,36305,HOUSTON,3347935000,Immunization for pneumonia,99
010056,ST VINCENT'S BIRMINGHAM,810 ST VINCENT'S DRIVE,,,BIRMINGHAM,AL,35205,JEFFERSON,2059397000,Immunization for pneumonia,88
010058,BIBB MEDICAL CENTER,208 PIERSON AVE,,,CENTREVILLE,AL,35042,BIBB,2059264881,Immunization for pneumonia,95
010059,LAWRENCE MEDICAL CENTER,202 HOSPITAL STREET,,,MOULTON,AL,35650,LAWRENCE,2569742200,Immunization for pneumonia,96
010061,HIGHLANDS MEDICAL CENTER,380 WOODS COVE ROAD,,,SCOTTSBORO,AL,35768,JACKSON,2562594444,Immunization for pneumonia,97
010062,WIREGRASS MEDICAL CENTER,1200 W MAPLE AVENUE,,,GENEVA,AL,36340,GENEVA,3346843655,Immunization for pneumonia,65
010065,RUSSELL HOSPITAL,3316 HIGHWAY 280,,,ALEXANDER CITY,AL,35010,TALLAPOOSA,2563297100,Immunization for pneumonia,88
010066,FLORALA MEMORIAL HOSPITAL,24273 FIFTH AVENUE,,,FLORALA,AL,36442,COVINGTON,3348583287,Immunization for pneumonia,46
010069,MEDICAL CENTER BARBOUR,820 W WASHINGTON ST,,,EUFAULA,AL,36027,BARBOUR,3346887271,Immunization for pneumonia,92
010073,CLAY COUNTY HOSPITAL,83825 HIGHWAY 9    P O BOX 1270,,,ASHLAND,AL,36251,CLAY,2563542131,Immunization for pneumonia,97
010078,NORTHEAST ALABAMA REGIONAL MED CENTER,400 EAST 10TH STREET,,,ANNISTON,AL,36207,CALHOUN,2562355121,Immunization for pneumonia,96
010079,ATHENS-LIMESTONE HOSPITAL,700 WEST MARKET STREET,,,ATHENS,AL,35611,LIMESTONE,2562339292,Immunization for pneumonia,96
010083,SOUTH BALDWIN REGIONAL MEDICAL CENTER,1613 NORTH MCKENZIE STREET,,,FOLEY,AL,36535,BALDWIN,2519493400,Immunization for pneumonia,100
010085,DECATUR GENERAL HOSPITAL,1201 7TH STREET SE,,,DECATUR,AL,35609,MORGAN,2563412000,Immunization for pneumonia,85
010086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,,,WINFIELD,AL,35594,MARION,2054877736,Immunization for pneumonia,94
010087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,,,MOBILE,AL,36617,MOBILE,2514717110,Immunization for pneumonia,83
010089,WALKER BAPTIST MEDICAL CENTER,3400 HIGHWAY 78 EAST,,,JASPER,AL,35502,WALKER,2053874000,Immunization for pneumonia,99
010090,PROVIDENCE HOSPITAL,6801 AIRPORT BOULEVARD,,,MOBILE,AL,36608,MOBILE,2516331000,Immunization for pneumonia,97
010091,GROVE HILL MEMORIAL HOSPITAL,295 JACKSON HWY S,,,GROVE HILL,AL,36451,CLARKE,2512753191,Immunization for pneumonia,87
010092,D C H REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,,,TUSCALOOSA,AL,35401,TUSCALOOSA,2057597111,Immunization for pneumonia,63
010095,HALE COUNTY HOSPITAL,508 GREEN STREET,,,GREENSBORO,AL,36744,HALE,3346243024,Immunization for pneumonia,36
010097,ELMORE COMMUNITY HOSPITAL,500 HOSPITAL DRIVE,,,WETUMPKA,AL,36092,ELMORE,3345674311,Immunization for pneumonia,55
010099,D W MCMILLAN MEMORIAL HOSPITAL,1301 BELLEVILLE AVENUE,,,BREWTON,AL,36426,ESCAMBIA,2518678061,Immunization for pneumonia,94
010100,THOMAS HOSPITAL,750 MORPHY AVENUE,,,FAIRHOPE,AL,36532,BALDWIN,2519282375,Immunization for pneumonia,100
010101,CITIZENS BAPTIST MEDICAL CENTER,604 STONE AVENUE,,,TALLADEGA,AL,35161,TALLADEGA,2567614542,Immunization for pneumonia,87
010102,J PAUL JONES HOSPITAL,317 MCWILLIAMS AVENUE,,,CAMDEN,AL,36726,WILCOX,3346824131,Immunization for pneumonia,5
010103,BAPTIST MEDICAL CENTER-PRINCETON,701 PRINCETON AVENUE SOUTHWEST,,,BIRMINGHAM,AL,35211,JEFFERSON,2057833800,Immunization for pneumonia,93
010104,TRINITY MEDICAL CENTER,800 MONTCLAIR RD,,,BIRMINGHAM,AL,35213,JEFFERSON,2055921000,Immunization for pneumonia,99
010108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,,,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Immunization for pneumonia,95
010109,PICKENS COUNTY MEDICAL CENTER,241 ROBERT K WILSON,,,CARROLLTON,AL,35447,PICKENS,2053678111,Immunization for pneumonia,58
010110,BULLOCK COUNTY HOSPITAL,102 WEST CONECUH AVENUE,,,UNION SPRINGS,AL,36089,BULLOCK,3347382140,Immunization for pneumonia,31
010112,BRYAN W WHITFIELD MEM HOSP INC,105 HIGHWAY 80 EAST,,,DEMOPOLIS,AL,36732,MARENGO,3342894000,Immunization for pneumonia,39
010113,MOBILE INFIRMARY,5 MOBILE INFIRMARY CIRCLE,,,MOBILE,AL,36652,MOBILE,2514354700,Immunization for pneumonia,89
010114,MEDICAL WEST AN AFFILIATE OF UAB HEALTH SYSTEM,995 9TH AVENUE SOUTHWEST,,,BESSEMER,AL,35021,JEFFERSON,2054817000,Immunization for pneumonia,96
